F1,F2,F3,F4,F5,Ex1,Ex2,Ex3,Avg
8,82,27,0.4,0.5,0.005115122090573934,0.006065522484896362,0.0050419393123359016,0.005407527962602066
8,33,99,0.55,0.15,0.009004649509040442,0.008510908099815957,0.012105662291414588,0.009873739966756995
8,30,48,0.5,0.85,0.010438762214724163,0.01175915168813049,0.010083049895202754,0.010760321266019135
8,75,65,0.85,0.85,0.005247170454234894,0.005986270449169578,0.004964838652664779,0.005399426518689751
8,88,22,0.9,0.9,0.00709902114568854,0.004971682496313988,0.005301281323153354,0.0057906616550519605
8,95,60,0.65,0.3,0.005720424329583772,0.007754538341752949,0.005511776665920985,0.006328913112419236
8,55,50,0.9,0.55,0.006778134692093886,0.0069203655216391585,0.007161670281775678,0.006953390165169574
8,58,61,0.4,0.9,0.005942032621519641,0.007425839133846561,0.005927054236514861,0.006431641997293687
8,17,91,0.25,0.4,0.01466551384945265,0.009763678019535668,0.00971042246577383,0.011379871444920716
8,32,84,0.6,0.9,0.008603353654524042,0.008315900918045677,0.007804165347883273,0.008241139973484331
8,24,56,0.4,0.25,0.008932469879710461,0.012018570089822957,0.010790363796152398,0.010580467921895272
8,19,59,0.9,0.8,0.010718832603933184,0.01173838750871929,0.013191451727682326,0.011882890613444934
8,39,90,0.1,0.55,0.01018354837878829,0.009486116081033861,0.008894514515483879,0.009521392991768676
8,16,51,0.65,0.9,0.013449730606930159,0.01496762990997825,0.01508707714065362,0.014501479219187341
8,43,93,0.15,0.2,0.01067311776617024,0.008217545962206188,0.007726249825296081,0.008872304517890837
8,71,60,0.7,0.85,0.006054428284177406,0.006293152323401481,0.005090719820122947,0.005812766809233944
8,84,85,0.85,0.1,0.00676040586897665,0.004560923474740047,0.008010974111199231,0.0064441011516386424
8,60,92,0.9,0.7,0.00824622776163188,0.005709764584508857,0.006657553358316651,0.006871181901485795
8,80,31,0.3,0.15,0.00644116181457763,0.004573510440616741,0.0046067813194672425,0.005207151191553871
8,52,21,0.85,0.35,0.008024473675083878,0.00896330114416694,0.006768252477894992,0.007918675765715269
8,48,43,0.7,0.4,0.006249155104163828,0.008600381281669211,0.007241072993477133,0.007363536459770057
8,27,30,0.25,0.35,0.0124948705869468,0.009787316631853985,0.012811349592617456,0.01169784560380608
8,51,80,0.7,0.4,0.008164239032374286,0.008254465917736714,0.006114956793663276,0.007511220581258092
8,48,67,0.75,0.65,0.008695185694276802,0.008249304138878102,0.006033584587461895,0.0076593581402055995
8,13,37,0.65,0.45,0.010582968399497874,0.015811306002342315,0.01234572538350765,0.012913333261782614
8,21,15,0.5,0.6,0.012448205760546501,0.0123995510858634,0.00905835221117683,0.01130203635252891
8,75,30,0.45,0.2,0.005964629265985762,0.005820650215144659,0.005488721116673031,0.005758000199267817
8,16,32,0.7,0.75,0.015072333823780993,0.013757126636069884,0.01143784514997753,0.013422435203276135
8,17,59,0.9,0.35,0.013386989995566726,0.01067391612273263,0.014600988814431165,0.012887298310910173
8,78,56,0.45,0.75,0.007480102794800374,0.004062683463981731,0.006793996564134179,0.006112260940972094
8,23,86,0.65,0.25,0.008327598751230793,0.012633760998386106,0.007953314801157376,0.009638224850258092
8,34,68,0.25,0.85,0.008268462632971364,0.011304124135736468,0.007720502107536392,0.009097696292081408
8,56,46,0.7,0.75,0.0066430654667789,0.00647466551584139,0.005792849417679934,0.006303526800100074
8,44,22,0.85,0.8,0.011120207512056328,0.008748565150721537,0.0092616571446286,0.00971014326913549
8,29,38,0.45,0.7,0.00934085831640273,0.010390257977181731,0.009280727303237498,0.009670614532273988
8,62,60,0.2,0.25,0.006610181390645547,0.00782015319961038,0.008499241627748289,0.007643192072668072
8,96,17,0.9,0.7,0.004381703567979869,0.005794554709117341,0.006102548732446464,0.0054262690031812244
8,79,50,0.1,0.5,0.004717612134237147,0.007250971429557539,0.006959838062385211,0.006309473875393299
8,73,69,0.2,0.35,0.007635260102999886,0.006832458090584501,0.007077521515633378,0.007181746569739255
8,65,33,0.15,0.65,0.006907597899276361,0.004161157308018255,0.006742203646469529,0.0059369862845880484
